Date,Open,High,Low,Close,Volume
2011-05-13,9940,9940,9730,9860,424518
2011-05-16,9770,9780,9740,9770,467910
2011-05-17,9700,9790,9690,9760,316745
2011-05-18,9800,9880,9780,9850,308922
2011-05-19,9890,9920,9790,9800,312801
2011-05-20,9810,9860,9790,9790,124583
2011-05-23,9730,9740,9620,9660,658851
2011-05-24,9620,9680,9600,9670,297176
2011-05-25,9690,9700,9600,9610,299603
2011-05-26,9690,9760,9680,9760,409133
2011-05-27,9720,9780,9690,9730,279684
2011-05-30,9680,9730,9640,9710,246714
2011-05-31,9680,9890,9680,9880,464333
2011-06-01,9890,9910,9850,9890,365246
2011-06-02,9720,9760,9700,9750,444519
2011-06-03,9740,9790,9680,9700,452206
2011-06-06,9650,9680,9550,9590,662458
2011-06-07,9570,9650,9550,9650,284402
2011-06-08,9620,9660,9590,9650,322923
2011-06-09,9600,9670,9580,9670,232252
2011-06-10,9710,9810,9680,9690,707112
2011-06-13,9580,9650,9580,9630,769816
2011-06-14,9650,9750,9620,9740,358930
2011-06-15,9780,9790,9710,9780,510116
2011-06-16,9680,9680,9600,9610,533317
2011-06-17,9630,9650,9510,9530,607996
2011-06-20,9570,9610,9530,9530,296838
2011-06-21,9620,9650,9570,9650,308068
2011-06-22,9710,9840,9710,9800,660877
2011-06-23,9740,9830,9740,9800,215284
2011-06-24,9820,9880,9790,9870,219062
2011-06-27,9820,9820,9760,9780,212582
2011-06-28,9870,9900,9820,9830,451199
2011-06-29,9960,9990,9920,9980,510259
2011-06-30,10030,10040,9980,10010,438255
2011-07-01,10060,10100,10040,10050,324690
2011-07-04,10160,10190,10130,10150,495036
2011-07-05,10160,10180,10140,10150,337880
2011-07-06,10070,10140,10030,10140,479212
2011-07-07,10100,10150,10080,10140,467479
2011-07-08,10210,10250,10180,10210,546722
2011-07-11,10130,10170,10110,10150,165773
2011-07-12,10010,10030,9970,10000,333011
2011-07-13,9940,10040,9940,10020,360540
2011-07-14,9980,10060,9940,10000,178521
2011-07-15,9990,10040,9980,10040,133579
2011-07-19,9980,10000,9940,9950,150115
2011-07-20,10060,10100,10040,10050,418660
2011-07-21,10080,10090,10030,10060,132020
2011-07-22,10160,10210,10140,10200,458344
2011-07-25,10170,10170,10100,10120,254039
2011-07-26,10150,10190,10100,10180,438094
2011-07-27,10110,10120,10070,10090,276918
2011-07-28,9990,10000,9910,9970,576929
2011-07-29,9940,9970,9880,9900,394194
2011-08-01,9980,10090,9980,10040,408341
2011-08-02,9910,9940,9880,9900,551389
2011-08-03,9740,9740,9660,9710,1057471
2011-08-04,9740,9830,9670,9720,535771
2011-08-05,9340,9400,9310,9370,1446836
2011-08-08,9220,9270,9120,9190,1152139
2011-08-09,8840,9060,8710,9060,2170891
2011-08-10,9230,9230,9060,9060,654245
2011-08-11,8860,9040,8860,9040,1229178
2011-08-12,9130,9140,8980,9000,663218
2011-08-15,9130,9170,9080,9120,219635
2011-08-16,9170,9200,9120,9140,417106
2011-08-17,9080,9140,9050,9110,620452
2011-08-18,9100,9100,8980,8990,668454
2011-08-19,8810,8850,8760,8780,879129
2011-08-22,8750,8810,8670,8670,589033
2011-08-23,8740,8800,8680,8800,555129
2011-08-24,8870,8880,8670,8720,1120720
2011-08-25,8800,8900,8790,8830,558916
2011-08-26,8790,8860,8790,8860,305721
2011-08-29,8860,8980,8800,8910,336675
2011-08-30,9010,9050,8990,9010,243712
2011-08-31,8990,9020,8960,9020,200633
2011-09-01,9050,9150,9050,9110,505109
2011-09-02,9040,9070,8960,9000,361333
2011-09-05,8880,8900,8810,8830,326743
2011-09-06,8740,8760,8640,8640,452751
2011-09-07,8790,8830,8750,8830,336166
2011-09-08,8910,8930,8800,8850,237787
2011-09-09,8820,8860,8780,8780,102004
2011-09-12,8600,8630,8570,8600,489044
2011-09-13,8620,8690,8600,8690,334279
2011-09-14,8690,8720,8540,8580,803358
2011-09-15,8710,8750,8690,8710,850166
2011-09-16,8840,8920,8830,8900,838938
2011-09-20,8800,8820,8750,8770,403982
2011-09-21,8770,8820,8760,8790,346069
2011-09-22,8690,8690,8600,8640,562892
2011-09-26,8600,8610,8410,8410,1341460
2011-09-27,8550,8700,8530,8700,1224370
2011-09-28,8720,8780,8710,8750,347718
2011-09-29,8650,8830,8620,8830,1308826
2011-09-30,8830,8870,8770,8800,1027120
2011-10-03,8660,8680,8570,8650,389512
2011-10-04,8530,8590,8480,8580,374743
2011-10-05,8640,8640,8470,8480,1000521
2011-10-06,8600,8670,8590,8630,607450
2011-10-07,8720,8780,8690,8690,338053
2011-10-11,8890,8920,8870,8870,524253
2011-10-12,8830,8890,8800,8850,604695
2011-10-13,8950,8970,8910,8910,1009277
2011-10-14,8880,8910,8860,8870,423018
2011-10-17,8990,9030,8980,9010,596118
2011-10-18,8860,8890,8840,8860,476853
2011-10-19,8950,8950,8860,8890,100487
2011-10-20,8860,8860,8790,8800,89199
2011-10-21,8800,8820,8770,8800,69571
2011-10-24,8880,8970,8880,8950,139783
2011-10-25,8980,8990,8870,8890,1135751
2011-10-26,8800,8920,8760,8850,531573
2011-10-27,8890,9040,8850,9040,918885
2011-10-28,9200,9210,9120,9140,1527879
2011-10-31,9120,9270,9080,9080,1066749
2011-11-01,9000,9060,8950,8970,738115
2011-11-02,8830,8830,8760,8810,943444
2011-11-04,8900,8930,8850,8920,342876
2011-11-07,8890,8900,8860,8880,83634
2011-11-08,8870,8880,8760,8770,326541
2011-11-09,8830,8880,8800,8870,115829
2011-11-10,8660,8690,8610,8630,712937
2011-11-11,8650,8680,8610,8630,773159
2011-11-14,8770,8780,8720,8740,236230
2011-11-15,8660,8710,8650,8690,190043
2011-11-16,8670,8690,8570,8580,380115
2011-11-17,8550,8610,8520,8590,286035
2011-11-18,8490,8520,8480,8520,401682
2011-11-21,8480,8490,8460,8470,179549
2011-11-22,8390,8470,8370,8450,292123
2011-11-24,8300,8330,8270,8270,396677
2011-11-25,8250,8310,8250,8280,364623
2011-11-28,8390,8440,8370,8410,181802
2011-11-29,8480,8600,8470,8600,656901
2011-11-30,8520,8550,8480,8520,419040
2011-12-01,8760,8780,8700,8720,823901
2011-12-02,8730,8760,8710,8750,179533
2011-12-05,8820,8830,8790,8790,324144
2011-12-06,8770,8790,8680,8690,174242
2011-12-07,8730,8840,8730,8810,459441
2011-12-08,8770,8800,8740,8770,83727
2011-12-09,8670,8700,8620,8650,185906
2011-12-12,8780,8800,8750,8760,649142
2011-12-13,8640,8710,8640,8670,608444
2011-12-14,8630,8650,8600,8640,388750
2011-12-15,8540,8560,8490,8510,415495
2011-12-16,8540,8550,8510,8540,277594
2011-12-19,8490,8490,8390,8410,287883
2011-12-20,8450,8480,8430,8470,114345
2011-12-21,8570,8590,8550,8560,224963
2011-12-22,8540,8550,8500,8500,105710
2011-12-26,8650,8650,8590,8600,588518
2011-12-27,8550,8590,8540,8590,55615
2011-12-28,8560,8590,8540,8550,113704
2011-12-29,8500,8530,8460,8530,142046
2011-12-30,8560,8580,8540,8570,130307
2012-01-04,8660,8700,8660,8660,348945
2012-01-05,8620,8640,8600,8630,220179
2012-01-06,8610,8620,8470,8510,284622
2012-01-10,8530,8570,8530,8540,245405
2012-01-11,8570,8580,8550,8550,151214
2012-01-12,8540,8550,8490,8500,79026
2012-01-13,8570,8640,8570,8630,350317
2012-01-16,8530,8530,8470,8490,290006
2012-01-17,8540,8600,8530,8600,217002
2012-01-18,8590,8730,8570,8660,213576
2012-01-19,8710,8800,8710,8770,460123
2012-01-20,8860,8920,8850,8860,604198
2012-01-23,8890,8920,8870,8900,168079
2012-01-24,8930,8950,8890,8900,133725
2012-01-25,8950,9040,8940,9010,267818
2012-01-26,9010,9030,8960,8980,247339
2012-01-27,8970,9020,8940,8970,385745
2012-01-30,8940,8970,8900,8930,215530
2012-01-31,8920,8960,8910,8950,204293
2012-02-01,8910,8960,8910,8920,402351
2012-02-02,8990,9030,8990,9010,426484
2012-02-03,8970,9000,8950,8970,166422
2012-02-06,9080,9090,9040,9060,282701
2012-02-07,9040,9060,9010,9030,183383
2012-02-08,9080,9140,9080,9140,448416
2012-02-09,9120,9150,9070,9130,283116
2012-02-10,9150,9150,9080,9100,140530
2012-02-13,9080,9150,9070,9140,145720
2012-02-14,9120,9210,9100,9180,287767
2012-02-15,9240,9450,9240,9390,804884
2012-02-16,9370,9440,9350,9360,264898
2012-02-17,9540,9570,9510,9530,466189
2012-02-20,9680,9700,9600,9610,558440
2012-02-21,9600,9660,9580,9630,275294
2012-02-22,9620,9700,9580,9700,363927
2012-02-23,9700,9750,9650,9720,255844
2012-02-24,9730,9790,9710,9780,433303
2012-02-27,9860,9890,9750,9760,530328
2012-02-28,9700,9910,9670,9910,403776
2012-02-29,9920,10020,9850,9850,685820
2012-03-01,9920,10010,9820,9850,459531
2012-03-02,9940,9960,9870,9930,257516
2012-03-05,9910,9940,9820,9840,291549
2012-03-06,9850,9890,9750,9790,452044
2012-03-07,9660,9750,9660,9710,521019
2012-03-08,9820,9910,9810,9910,391816
2012-03-09,10030,10170,10000,10040,1052715
2012-03-12,10190,10190,10030,10030,372076
2012-03-13,10080,10160,10030,10060,450033
2012-03-14,10230,10270,10210,10260,466840
2012-03-15,10270,10310,10230,10280,330632
2012-03-16,10260,10300,10240,10290,213597
2012-03-19,10310,10330,10290,10310,111594
2012-03-21,10270,10300,10230,10240,238768
2012-03-22,10210,10300,10210,10270,141446
2012-03-23,10160,10190,10150,10160,242336
2012-03-26,10180,10210,10160,10170,438548
2012-03-27,10310,10430,10300,10430,654176
2012-03-28,10400,10440,10360,10400,401304
2012-03-29,10380,10390,10320,10360,259477
2012-03-30,10340,10360,10270,10320,263403
2012-04-02,10410,10430,10340,10350,264038
2012-04-03,10330,10330,10280,10300,153417
2012-04-04,10300,10310,10050,10050,710886
2012-04-05,9990,10050,9920,10010,460663
2012-04-06,9940,9980,9890,9900,262214
2012-04-09,9780,9850,9770,9790,430618
2012-04-10,9810,9890,9740,9770,419757
2012-04-11,9620,9730,9610,9690,630158
2012-04-12,9720,9780,9680,9760,328542
2012-04-13,9880,9930,9850,9880,447631
2012-04-16,9740,9760,9690,9700,282512
2012-04-17,9710,9750,9680,9680,205117
2012-04-18,9850,9920,9830,9890,325163
2012-04-19,9830,9850,9800,9830,153945
2012-04-20,9810,9820,9760,9790,99565
2012-04-23,9820,9880,9740,9780,104556
2012-04-24,9710,9740,9650,9710,286643
2012-04-25,9800,9820,9760,9780,225591
2012-04-26,9860,9870,9760,9780,267638
2012-04-27,9800,9930,9700,9750,551748
2012-05-01,9680,9700,9560,9570,375159
2012-05-02,9620,9650,9580,9610,159940
2012-05-07,9370,9400,9330,9340,642550
2012-05-08,9420,9440,9390,9400,181043
2012-05-09,9330,9330,9250,9280,573827
2012-05-10,9230,9300,9210,9270,362589
2012-05-11,9240,9280,9150,9160,377078
2012-05-14,9210,9250,9170,9200,106831
2012-05-15,9120,9150,9070,9150,348361
2012-05-16,9100,9110,8980,8980,342568
2012-05-17,9020,9100,8980,9080,198298
2012-05-18,8930,8930,8800,8830,605713
2012-05-21,8830,8890,8820,8850,122748
2012-05-22,8940,8960,8910,8950,123500
2012-05-23,8920,8930,8750,8790,305842
2012-05-24,8770,8820,8710,8780,364072
2012-05-25,8820,8830,8760,8790,127677
2012-05-28,8810,8830,8780,8800,101168
2012-05-29,8790,8870,8730,8870,230348
2012-05-30,8860,8870,8780,8830,323859
2012-05-31,8710,8750,8660,8740,228979
2012-06-01,8680,8700,8630,8640,304237
2012-06-04,8490,8500,8440,8500,411789
2012-06-05,8540,8610,8510,8610,195978
2012-06-06,8660,8760,8620,8750,231659
2012-06-07,8880,8880,8810,8830,171294
2012-06-08,8840,8840,8630,8650,216281
2012-06-11,8820,8870,8800,8830,609818
2012-06-12,8670,8790,8660,8750,272897
2012-06-13,8790,8830,8760,8790,74352
2012-06-14,8730,8800,8730,8780,73781
2012-06-15,8830,8840,8760,8780,175850
2012-06-18,8970,8980,8920,8940,261456
2012-06-19,8920,8920,8840,8890,175234
2012-06-20,8930,8980,8920,8970,133936
2012-06-21,9010,9070,9000,9040,188879
2012-06-22,8930,9050,8930,9020,267603
2012-06-25,9050,9050,8940,8940,96692
2012-06-26,8890,8920,8830,8900,196715
2012-06-27,8900,8960,8870,8960,138930
2012-06-28,9030,9110,9020,9090,138693
2012-06-29,9040,9270,9020,9230,447943
2012-07-02,9310,9320,9220,9250,295872
2012-07-03,9260,9320,9240,9290,466499
2012-07-04,9210,9220,9180,9190,196796
2012-07-05,9170,9220,9150,9160,81390
2012-07-06,9150,9160,9060,9110,129745
2012-07-09,9010,9040,8970,8970,402005
2012-07-10,9000,9050,8930,8930,92663
2012-07-11,8900,8940,8880,8940,127061
2012-07-12,8950,8950,8780,8790,285685
2012-07-13,8760,8840,8760,8780,199823
2012-07-17,8800,8890,8800,8840,124607
2012-07-18,8870,8890,8800,8820,90396
2012-07-19,8880,8920,8850,8880,168116
2012-07-20,8870,8870,8740,8760,128029
2012-07-23,8670,8690,8580,8590,228478
2012-07-24,8570,8600,8530,8550,132638
2012-07-25,8490,8510,8410,8450,342625
2012-07-26,8480,8530,8440,8530,236739
2012-07-27,8650,8650,8590,8640,187490
2012-07-30,8740,8760,8670,8700,101250
